#{"t_start": 1775959733.6788962, "env_id": "None"}
r,l,t
-9087.416591,99,235.518529
-8177.484778,106,235.539014
-7670.134733,103,235.559831
-9245.967564,116,235.582276
-9185.692837,109,235.603235
-9560.406684,112,235.624662
-7109.645232,95,235.642827
-8794.160809,111,235.665374
-7857.39005,100,235.684611
-8173.830654,105,235.705039
-7575.543528,94,235.722742
-10111.529074,122,235.74572
-7830.312613,103,235.766868
-8995.173705,103,235.787299
-8547.940034,106,235.807816
-7439.520914,95,236.263977
-7106.865191,97,236.28361
-8180.647757,111,236.305928
-8252.010988,101,236.325429
-7324.870298,101,236.344854
-7483.095632,97,236.36338
-7859.358336,95,236.381456
-8661.930219,108,236.403489
-8009.994704,95,236.421828
-7075.872356,102,236.441191
-7105.493595,97,236.459975
-8809.814268,105,236.48047
-9461.622252,105,236.501914
-7030.374435,96,236.520612
-7888.65671,97,236.538859
-9294.320661,107,236.558785
-8594.854866,111,236.580195
-7781.942054,105,236.601228
-9267.516118,105,236.621546
-8354.0898,108,236.642394
-9182.82914,108,236.663213
-8303.49259,99,236.682054
-8015.485175,103,236.701656
-8372.687944,101,236.722022
-8050.858946,99,236.740874
-7177.380372,99,236.7597
-8095.212743,94,236.777549
-7618.574271,102,236.797543
-8533.799482,109,236.820563
-8364.541348,104,236.840872
-9727.551486,120,236.863515
-10121.280255,115,236.885428
-7664.904571,105,236.905226
-7439.122609,99,236.925025
-7521.838578,104,236.945321
-10971.572218,119,236.968175
-7092.027535,97,236.98719
-7596.818502,107,237.007881
-7416.006526,99,237.028111
-10000.882206,120,237.051399
-7143.50944,95,237.49372
-10669.964469,118,237.516706
-7512.157202,98,237.53543
-6795.076824,98,237.555332
-8609.423493,105,237.575523
-7984.985256,105,237.595549
-10364.944612,106,237.61574
-7247.405759,98,237.634593
-7369.220584,107,237.655946
-9386.413344,118,237.678868
-8740.82715,104,237.698933
-8760.859026,111,237.72017
-9399.166835,108,237.740824
-7399.065997,101,237.760992
-8782.651336,105,237.781456
-7376.156765,104,237.801965
-8001.25213,104,237.822092
-7318.643078,98,237.840991
-6771.373598,94,237.859021
-7923.364475,107,237.880746
-7320.364199,102,237.900258
-7529.863811,96,237.918667
-7594.950685,101,237.938062
-8491.223435,100,237.957271
-6868.724755,98,237.976813
-8109.794544,102,237.996502
-9461.941561,123,238.019896
-8162.459527,103,238.039488
-9813.341243,115,238.061615
-7026.820214,95,238.08106
-8690.076991,101,238.101155
-7883.171363,100,238.120727
-7290.21623,98,238.139845
-7682.125339,102,238.159209
-9064.080819,109,238.180696
-7138.00563,95,238.199522
-7533.34316,101,238.218722
-8943.374498,110,238.239584
-8240.244784,104,238.25971
-8918.898188,119,238.708252
-7436.612529,99,238.728165
-7889.653419,101,238.747275
-10494.860566,110,238.768937
-8857.488234,100,238.788316
-7105.160712,102,238.809674
-7274.974768,97,238.828511
-7188.255021,97,238.846989
-8659.663703,112,238.868269
-7616.327449,102,238.887551
-7637.236139,103,238.906879
-8051.324015,105,238.927755
-9192.045242,112,238.949265
-9146.085828,111,238.970073
-8240.351871,107,238.990093
-6988.988465,92,239.007241
-7781.310442,101,239.027456
-6686.033894,97,239.046305
-8789.735169,106,239.066447
-7386.430631,101,239.086283
-9630.980707,118,239.109244
-6434.338284,91,239.127297
-7306.637932,106,239.147895
-8308.70289,100,239.166668
-7850.145798,103,239.186201
-7257.281598,100,239.205527
-9079.135626,115,239.227807
-7623.035673,106,239.250542
-8927.57008,110,239.271818
-7768.100545,106,239.292158
-8607.769927,108,239.312994
-7664.73605,100,239.332231
-9531.528314,107,239.353724
-8005.852812,102,239.373052
-8792.750119,107,239.393122
-9224.976421,109,239.413652
-11464.360411,123,239.437242
-8907.857273,106,239.458185
-8273.13501,106,239.478378
-7966.066893,105,239.927188
-9447.306082,113,239.949477
-8641.483422,111,239.971853
-9955.918267,114,239.994336
-10101.190573,115,240.016469
-8526.860059,114,240.038427
-7898.077684,103,240.058172
-7292.284808,105,240.079891
-6151.385345,91,240.098054
-8327.316566,103,240.118083
-10934.386724,119,240.140823
-8778.783225,103,240.160425
-8844.061485,108,240.181627
-7195.87032,102,240.201997
-8135.491578,107,240.222152
-7508.286968,98,240.240707
-7808.204148,106,240.261367
-9648.30787,113,240.282644
-7756.807089,104,240.303961
-8495.166777,106,240.324751
-7070.12691,97,240.343618
-7700.63272,100,240.363322
-6734.669016,99,240.382608
-7756.312577,101,240.40312
-9156.245795,112,240.424691
-8304.530871,105,240.444684
-7010.072617,95,240.463156
-8433.009128,105,240.483374
-7291.060637,100,240.503656
-8475.559765,101,240.523618
-10056.207336,113,240.545491
-7542.301375,102,240.56489
-7249.542732,100,240.583961
-9725.633686,116,240.607536
-7911.307806,105,240.627701
-6755.531591,93,240.645657
-7803.929329,102,240.665303
-8412.542195,109,240.685852
-6303.103262,96,240.704734
-7326.285944,96,241.143373
-8014.419917,105,241.163814
-10001.221049,114,241.185328
-6542.244929,97,241.203628
-8927.123937,109,241.224511
-7472.69255,102,241.246032
-7923.192156,103,241.265938
-7703.466424,104,241.285522
-7139.23852,95,241.304049
-7168.57771,101,241.323291
-6832.415132,98,241.343092
-9926.143184,113,241.364687
-7461.620752,101,241.383611
-9893.640819,111,241.404765
-8498.814828,106,241.425078
-7066.939187,97,241.444792
-6944.697971,95,241.463895
-9454.887433,111,241.485546
-9145.418771,110,241.506407
-9074.207352,113,241.527697
-7891.058038,102,241.547632
-8833.366217,115,241.569989
-7948.879976,102,241.589287
-8926.383744,107,241.609283
-8202.113314,105,241.629326
-6210.862701,101,241.648538
-7146.23992,99,241.668493
-6861.23711,91,241.685847
-8607.989196,106,241.705978
-8973.567236,109,241.726695
-7818.827053,103,241.746448
-7021.480872,98,241.766048
-7464.805812,94,241.783944
-8369.943585,113,241.806315
-8338.081608,101,241.826317
-8692.765251,102,241.846341
-7537.121259,104,241.867013
-8754.24858,105,241.887477
-6660.96378,96,241.905564
-8217.097288,103,241.925123
-8223.554152,110,242.385936
-8676.298477,110,242.408359
-8368.024085,98,242.427436
-8509.138255,102,242.447432
-9575.14315,116,242.469428
-6466.803857,96,242.487704
-9067.953935,101,242.508194
-8001.898093,99,242.527422
-7456.425839,101,242.547652
-7843.951966,98,242.566873
-8941.566624,100,242.586453
-7774.084989,110,242.609194
-7960.896687,103,242.629282
-8046.249633,100,242.648649
-8865.907201,110,242.669694
-10746.371193,121,242.692454
-8270.225187,109,242.714301
-7036.241242,98,242.733197
-6550.963955,97,242.751584
-9743.661335,114,242.773072
-7284.210639,104,242.792934
-8803.885649,111,242.815696
-9635.336216,116,242.838217
-8950.439258,116,242.859817
-7437.824535,108,242.880035
-7155.625387,98,242.89906
-8431.548057,109,242.920614
-6579.039874,95,242.939103
-8936.356012,114,242.960932
-8634.167554,106,242.981142
-7396.504082,98,242.999833
-9367.856946,112,243.021249
-7399.533497,94,243.040055
-6742.670366,96,243.058562
-8501.576799,109,243.079482
-7709.487284,107,243.100034
-8260.415493,106,243.120137
-7886.756419,104,243.141065
-9880.988388,120,243.164094
-7961.453269,105,243.6059
-8358.820745,105,243.626131
-10491.770212,110,243.647078
-7898.750843,104,243.668222
-7730.414842,105,243.688536
-7506.371173,95,243.707139
-7597.718991,96,243.725561
-7690.883701,104,243.745161
-10656.751359,123,243.770027
-7597.438273,103,243.790613
-7661.909293,98,243.810865
-9358.325474,111,243.832783
-8040.909604,106,243.857454
-6902.771955,95,243.876866
-8148.251378,100,243.896165
-9073.225276,110,243.917021
-7543.788437,104,243.937031
-8293.739767,109,243.957708
-8470.078518,108,243.979206
-8619.713624,118,244.002195
-7824.760127,106,244.022501
-7558.849433,100,244.041633
-7451.488054,96,244.060062
-8136.213223,103,244.080808
-8670.82893,111,244.102368
-9037.709105,108,244.122944
-10137.303543,115,244.144955
-7775.835261,102,244.163953
-8914.143279,104,244.183438
-8562.119978,106,244.205202
-8547.240865,109,244.225888
-7537.256538,102,244.245609
-7346.434677,103,244.265192
-7185.123851,97,244.283591
-8232.619831,108,244.305289
-7347.71416,100,244.324404
-6885.663538,95,244.342578
-7936.013937,98,244.361261
-7894.767001,109,244.381943
-9003.568116,111,244.824856
-7382.487737,101,244.844672
-7454.43021,103,244.864145
-7884.601397,100,244.88284
-9187.99224,111,244.903546
-8786.438007,113,244.925812
-7973.725933,100,244.944998
-7599.196309,98,244.963346
-9665.359396,103,244.982636
-7100.194635,94,245.000462
-6782.621289,99,245.019389
-9568.551388,110,245.041394
-9139.613221,114,245.063506
-8370.858159,108,245.084417
-8489.423795,104,245.104836
-8358.607315,111,245.126084
-9152.630964,103,245.147307
-8845.666573,104,245.167354
-8794.971315,108,245.188128
-7612.698354,103,245.207847
-8479.053637,105,245.227892
-7601.937442,103,245.249252
-6786.513644,95,245.26751
-7953.375051,103,245.287125
-6912.27144,99,245.305799
-7603.058322,104,245.325394
-7790.047116,101,245.345546
-7102.018521,98,245.364674
-7279.830551,106,245.384977
-8206.521607,108,245.4056
-6489.633614,94,245.423423
-9147.110305,121,245.446299
-7319.881422,105,245.46761
-8494.60515,104,245.487603
-7701.028966,106,245.508112
-8952.758018,105,245.528084
-7886.457497,107,245.548293
-8894.87593,111,245.570577
-10151.628303,112,245.59202
-6918.67944,104,246.04711
-8328.607596,104,246.067451
-7470.336892,99,246.08783
-5801.494021,79,246.103615
-10254.497153,119,246.126304
-9978.521682,108,246.146802
-8474.758021,105,246.166905
-7991.650774,97,246.185214
-7525.202931,100,246.205284
-9119.932788,110,246.226093
-10004.829119,108,246.247335
-9075.997071,105,246.267489
-9757.627364,105,246.287583
-9978.751833,116,246.310971
-8457.657026,110,246.332098
-8318.482326,110,246.353174
-7401.073729,102,246.372481
-7043.476004,100,246.391277
-7709.234488,103,246.412124
-8426.425614,102,246.431695
-7825.805842,99,246.450521
-7195.195151,94,246.46851
-9091.586542,115,246.490595
-9958.584532,112,246.513248
-7343.833769,105,246.533135
-9953.329621,116,246.555061
-8472.249568,104,246.57525
-8690.94425,108,246.595876
-7485.944683,106,246.617259
-7377.66203,98,246.636179
-7953.445488,103,246.655867
-7358.729427,104,246.6755
-7457.991091,98,246.694043
-8943.454626,110,246.715903
-8073.802235,103,246.735611
-6666.867597,96,246.75369
-7445.755995,97,246.772068
-9046.158674,109,246.792575
-8168.839044,103,246.812399
-7417.541014,100,247.259946
-8700.562543,98,247.278983
-8003.027753,109,247.299736
-7235.106216,95,247.318197
-11544.890303,125,247.342117
-7940.768138,101,247.362726
-8626.347731,116,247.385403
-8025.213059,100,247.404915
-7189.323169,99,247.423596
-8347.636045,102,247.442793
-9089.461359,110,247.464971
-6702.88253,96,247.483242
-7096.93492,102,247.502929
-7865.041168,105,247.522907
-8347.998329,111,247.543737
-8725.261,112,247.566226
-7849.082074,109,247.587153
-9177.247016,113,247.608903
-8278.822679,104,247.628891
-8885.285883,110,247.649906
-9967.916384,119,247.673691
-9835.681272,115,247.695587
-7160.123647,102,247.714847
-7181.507886,98,247.733362
-10077.546094,118,247.755524
-7938.490823,102,247.775875
-7405.950078,99,247.795201
-7419.892393,98,247.81471
-10340.146166,113,247.836641
-8880.309467,98,247.85579
-7502.442475,96,247.875071
-6579.016758,96,247.893772
-9168.347999,111,247.915239
-7699.653395,104,247.935342
-7754.995589,93,247.952882
-7819.623339,105,247.972632
-9593.478654,113,247.995136
-6989.080625,101,248.014345
-10340.012496,110,248.035619
-7793.000968,104,248.483827
-8672.563403,101,248.504521
-7131.923599,94,248.522343
-10151.147935,117,248.544554
-7439.515287,101,248.563536
-8416.78342,104,248.583814
-8296.026285,111,248.606314
-7390.926431,100,248.625962
-7941.924816,102,248.645266
-11556.523346,124,248.668837
-10258.77864,116,248.690506
-7977.799445,99,248.710529
-9220.882078,113,248.732608
-7783.546393,107,248.752815
-9149.39722,113,248.77446
-7392.356273,97,248.793645
-7413.487031,101,248.814641
-8261.546487,108,248.835674
-8824.086012,110,248.856401
-9030.274248,105,248.876208
-9099.417827,106,248.8963
-8447.509434,97,248.914651
-6712.078001,103,248.935564
-10832.451206,113,248.957264
-8636.409477,116,248.980294
-6393.592684,88,248.997098
-9796.592526,116,249.019164
-8610.536684,105,249.040665
-9280.518087,115,249.063225
-7418.10089,95,249.082293
-9959.34265,117,249.10489
-6385.420614,92,249.122416
-7000.668513,103,249.143376
-8348.890272,103,249.163429
-6345.135637,95,249.181771
-7540.573366,105,249.20204
-7739.151166,103,249.221626
-10371.281102,119,249.246497
-7738.572987,105,249.266612
-8127.510243,108,249.722039
-8304.755536,108,249.742772
-8074.324235,107,249.764062
-6852.709335,97,249.782922
-7661.963953,104,249.803363
-7975.474039,100,249.823274
-7726.338204,102,249.843399
-8801.582624,109,249.864283
-9400.647067,104,249.88569
-9022.368624,113,249.907212
-10127.339466,111,249.928379
-12139.984904,125,249.952094
-8115.22531,104,249.971926
-8889.155442,107,249.99312
-8141.141045,111,250.01436
-8332.581907,112,250.035403
-9188.320361,109,250.055893
-7949.824435,107,250.076841
-7749.09898,107,250.098848
-8567.014205,107,250.119351
-8374.241958,107,250.139327
-7943.290701,110,250.160368
-8026.835838,109,250.181371
-9206.13955,106,250.202644
-9257.858016,117,250.225233
-10047.045356,118,250.248079
-7998.913821,109,250.269563
-7402.858188,94,250.287634
-8169.208975,109,250.309594
-7736.687428,87,250.326274
-6869.509683,99,250.34489
-7366.007918,94,250.362965
-7853.533258,108,250.38334
-9219.064258,115,250.406533
-8403.55922,111,250.428424
-7874.068853,106,250.448869
-9036.351288,111,250.470269
-9082.634174,110,250.491291
-7746.327044,106,250.936093
-8609.396913,103,250.956791
-6757.42758,98,250.975653
-8454.772366,108,250.996526
-6602.147836,89,251.013523
-7989.78119,111,251.034702
-8947.074165,107,251.056436
-8843.865917,110,251.077719
-8788.031998,104,251.098044
-6956.814671,99,251.116839
-7547.967789,101,251.136162
-8010.843198,94,251.155357
-6615.046504,99,251.174192
-7964.462142,107,251.19501
-7245.716466,103,251.214401
-6163.036594,94,251.232381
-9043.919725,114,251.255895
-9738.940226,114,251.278275
-7463.579567,98,251.296833
-8388.367406,106,251.317037
-8799.190206,110,251.337738
-8204.30691,111,251.359882
-6990.725224,102,251.379768
-7772.971061,100,251.3987
-8744.373653,111,251.419822
-8760.347846,107,251.440221
-8155.149438,101,251.459388
-9627.806987,116,251.482643
-10686.909018,118,251.504862
-7247.195448,96,251.523397
-8706.803052,107,251.543964
-7545.379319,102,251.563754
-8289.976354,98,251.58402
-9470.917009,114,251.605416
-6725.462165,98,251.623792
-8106.710868,107,251.644267
-7508.027033,102,251.66385
-7445.863279,99,251.683667
-7462.466921,98,251.702419
-7024.421068,95,252.141459
-7662.796916,101,252.161157
-8775.798245,105,252.181552
-9364.771647,118,252.205323
-8541.060693,112,252.226756
-8690.231596,112,252.248541
-8403.825077,109,252.269439
-8246.932802,110,252.29085
-7633.832886,104,252.311987
-7641.177463,104,252.3316
-9575.941069,114,252.352812
-8043.530833,104,252.372168
-7400.046472,97,252.390165
-8571.761066,106,252.410764
-7389.896274,105,252.431446
-7855.191806,107,252.451925
-11012.418728,123,252.47508
-6871.350724,102,252.494128
-7203.789711,98,252.513213
-8755.905688,114,252.535536
-6877.068379,99,252.554391
-7329.92674,101,252.573579
-8319.153569,104,252.593134
-10091.680429,116,252.615073
-7304.46059,96,252.635262
-7769.422898,99,252.654224
-7498.986434,101,252.673824
-7559.396419,105,252.694417
-7681.376536,103,252.713964
-7737.60227,110,252.735926
-7145.191832,98,252.754674
-7988.065913,101,252.773967
-7835.114227,107,252.794104
-7509.43539,105,252.815274
-7904.10326,102,252.835678
-6887.583861,97,252.854346
-9085.318634,111,252.875599
-8467.461211,104,252.895388
-7331.081168,103,252.914785
-8151.851781,103,253.354146
-10462.679015,113,253.377289
-8021.698673,110,253.398547
-8869.518206,108,253.419247
-8107.430694,101,253.438275
-8352.731503,101,253.457235
-8961.952389,102,253.477713
-7303.784017,102,253.497602
-8974.857495,114,253.519336
-8553.167113,100,253.538397
-8413.238874,106,253.558453
-7701.28803,99,253.578346
-7024.711496,100,253.597826
-8834.179007,107,253.618203
-8388.818546,113,253.63968
-9672.039708,115,253.661398
-7994.366639,109,253.682734
-9407.085817,113,253.704604
-8088.633818,104,253.724467
-7549.460709,104,253.744395
-7372.285614,105,253.764615
-8077.768935,103,253.786074
-7491.991129,105,253.81065
-8310.317652,107,253.83244
-8734.120038,107,253.853191
-7050.536647,97,253.871684
-7990.995528,101,253.891909
-8951.558375,111,253.913639
-7916.136968,104,253.933488
-9254.148202,114,253.955179
-8016.779829,108,253.975542
-7074.564008,108,253.99676
-9115.652412,111,254.030848
-7432.156851,107,254.055885
-6941.028212,93,254.073948
-8998.863603,109,254.09505
-8897.142939,107,254.116488
-8405.341957,108,254.136937
-7541.907415,101,254.155856
-8215.722934,108,254.591613
-6799.120392,95,254.610372
-7864.871359,106,254.632233
-7890.220527,108,254.653699
-7399.041142,98,254.672454
-7888.882206,106,254.692864
-7378.486444,99,254.7117
-8649.795215,113,254.733195
-7098.634489,94,254.752199
-9292.197888,108,254.772578
-8913.309745,107,254.79308
-9058.335127,114,254.81541
-7847.548289,106,254.835353
-6814.74874,88,254.853165
-6458.722966,93,254.871505
-6922.57799,93,254.889474
-7396.658412,98,254.908472
-8115.811925,101,254.927748
-8669.172505,113,254.950411
-9028.873475,105,254.971029
-7245.714368,101,254.990498
-8918.851913,112,255.01157
-7214.34998,101,255.0304
-8591.69819,103,255.049823
-6962.601914,99,255.070071
-8657.937064,109,255.09078
-8710.460825,109,255.111313
-7859.763573,102,255.130326
-8604.063138,108,255.150516
-8903.644964,114,255.173111
-7793.261832,104,255.192867
-8359.571235,104,255.212362
-6708.097228,101,255.231787
-6930.84263,98,255.250821
-8533.700966,108,255.272164
-8005.8478,107,255.292388
-9345.453559,117,255.314231
-9812.8896,116,255.336117
-7112.173821,94,255.354354
-8075.972818,104,255.788655
-10729.534473,113,255.812563
-8619.071647,105,255.832851
-9648.14736,111,255.854441
-7220.578424,92,255.871995
-8233.563072,103,255.891158
-7290.608885,104,255.912352
-8296.917659,104,255.93238
-8703.836565,103,255.951771
-7663.429335,101,255.970723
-8081.71571,105,255.990666
-7362.394866,98,256.011049
-7093.08975,99,256.030495
-7234.769253,110,256.051891
-10641.348455,125,256.07609
-7556.99154,101,256.095687
-8215.995318,109,256.117329
-8248.300569,110,256.138618
-8637.68837,109,256.15953
-9576.963371,111,256.180721
-7885.202767,103,256.200303
-7839.724974,99,256.21996
-8344.522955,105,256.240089
-7869.232054,99,256.259456
-7660.193839,108,256.28024
-9338.044915,113,256.301865
-7786.203528,101,256.321906
-7981.291585,105,256.342417
-8354.960228,101,256.361824
-7148.612427,103,256.381671
-8160.344025,103,256.401414
-7792.203465,107,256.42183
-9385.50016,115,256.44486
-6822.726522,101,256.464109
-8403.901795,103,256.483942
-7493.091834,97,256.502558
-7340.284992,104,256.522321
-7510.103475,102,256.542629
-7991.468235,103,256.562373
-7107.882207,99,257.007664
-8596.459992,105,257.027673
-8620.208819,105,257.047435
-10119.069859,123,257.072368
-8266.259197,98,257.091509
-7099.070861,95,257.110077
-7883.941497,100,257.129927
-6942.535541,97,257.14869
-8636.592586,106,257.170152
-8766.836579,106,257.190854
-8967.167027,113,257.212445
-9171.799352,118,257.234667
-7423.96012,103,257.254523
-8044.505832,106,257.275839
-7665.952786,102,257.295266
-9376.055945,111,257.3164
-8968.430415,105,257.336571
-10367.892633,114,257.358327
-8394.248111,108,257.380096
-8667.643275,109,257.401188
-7406.244641,99,257.419852
-7542.785436,106,257.440034
-9316.957216,109,257.460775
-8583.954724,106,257.481609
-9467.267421,104,257.50171
-7847.000915,101,257.520876
-6758.549299,97,257.539138
-9143.011311,110,257.560059
-10406.737697,117,257.582463
-7529.641589,106,257.603907
-9054.383399,107,257.624194
-7884.512868,105,257.644207
-7603.325013,95,257.662376
-8827.133472,110,257.683097
-7596.776769,102,257.703459
-7883.678218,106,257.723886
-7856.880101,101,257.743237
-7831.66074,105,257.763316
-7208.22713,94,257.781288
-6906.686919,95,258.220682
-10244.797713,115,258.24362
-9747.297713,114,258.26631
-8736.526677,110,258.287609
-7560.055221,98,258.306668
-7689.921768,100,258.326723
-7581.198936,103,258.346798
-8039.443145,105,258.366898
-10375.723299,121,258.390018
-8878.652592,113,258.411604
-6821.816015,90,258.42942
-9054.614549,112,258.450953
-10875.299894,122,258.473916
-7471.165127,106,258.494132
-7166.656282,99,258.513132
-9774.821966,113,258.535436
-8217.981418,107,258.556147
-9076.612652,108,258.576554
-7196.744787,93,258.594151
-8720.794636,106,258.614184
-8558.725614,106,258.634186
-9353.543067,109,258.65649
-7204.825728,105,258.676625
-7643.476865,96,258.695254
-7771.660903,103,258.714866
-8971.88454,106,258.735027
-6633.004017,99,258.754924
-8257.300976,99,258.773971
-7415.391775,102,258.793665
-6534.705433,95,258.813331
-8041.560101,103,258.833232
-8763.55929,103,258.85364
-9422.413551,120,258.876825
-7627.132991,103,258.896544
-9502.089732,114,258.918246
-8576.902078,107,258.938495
-7761.75997,107,258.959512
-7188.681292,102,258.979862
-8706.217877,102,258.999111
-9195.464734,97,259.446289
-8519.292851,106,259.46687
-6724.709994,95,259.486136
-7476.147358,108,259.507171
-8480.163368,111,259.528256
-8447.687112,108,259.54886
-8453.596602,105,259.568769
-7689.824961,99,259.587516
-9578.845312,113,259.610545
-7813.022388,95,259.628673
-9885.996536,118,259.651004
-8126.47818,109,259.671711
-8121.824965,108,259.692119
-8870.731718,111,259.714642
-9447.125156,116,259.736969
-10062.691241,114,259.758623
-7753.599825,106,259.778781
-7097.320611,101,259.797985
-9676.808846,110,259.820747
-10165.446697,114,259.842396
-7476.075334,107,259.862883
-9241.008287,110,259.884069
-8275.234245,101,259.903348
-9774.633014,110,259.935252
-8694.904218,111,259.956538
-7766.145649,97,259.974846
-8841.307097,109,259.995455
-6442.422481,93,260.014303
-8559.651473,108,260.035433
-7084.336655,90,260.052755
-6961.738264,100,260.071962
-7060.264514,93,260.089584
-8257.993801,105,260.109579
-9215.933341,109,260.131498
-8066.620175,107,260.152124
-9297.244135,112,260.173187
-6703.136622,98,260.191636
-8027.778934,101,260.210593
-9029.916688,111,260.232434
-8824.855147,113,260.695859
-8899.878197,108,260.716561
-8055.913927,105,260.736737
-8073.423793,101,260.757003
-7547.060122,99,260.776306
-7535.578001,106,260.796633
-7247.091176,94,260.819434
-10261.121853,116,260.842001
-8697.770813,108,260.863997
-10888.406045,112,260.886044
-8687.987762,110,260.907139
-8853.323181,102,260.926807
-10775.925575,118,260.949522
-7707.341021,105,260.970641
-10180.586946,121,260.993829
-7416.509594,99,261.012374
-13501.863691,135,261.038178
-7097.490249,99,261.057142
-8067.49933,103,261.078634
-8911.952662,108,261.099059
-8262.391761,109,261.119501
-8591.205032,110,261.140384
-7087.007393,98,261.158904
-7722.730313,102,261.179408
-6940.667632,100,261.199135
-9465.767688,114,261.221
-6773.350999,98,261.239844
-8650.510452,107,261.261412
-7919.191849,97,261.28095
-8075.680364,105,261.301577
-8104.174498,98,261.320541
-8099.110537,104,261.340645
-8187.190659,104,261.360397
-7511.6421,104,261.380093
-7354.788275,93,261.399078
-8901.971213,106,261.419147
-6678.856373,95,261.437167
-6707.663207,93,261.454869
-7919.094258,99,261.473651
-7976.058924,107,261.938987
-7990.245514,104,261.959075
-7906.60433,102,261.978649
-8090.837103,112,262.000176
-11059.104116,122,262.024396
-7776.772757,100,262.044119
-7513.707241,103,262.063838
-7975.323631,101,262.083344
-7454.83314,106,262.103453
-7712.977881,100,262.122427
-6189.717855,94,262.141217
-8329.896336,104,262.161048
-8019.040241,103,262.180534
-7207.906523,99,262.19934
-7820.895073,101,262.218578
-8301.5898,110,262.240297
-8280.950022,105,262.26166
-8396.428976,105,262.281754
-8893.635054,106,262.301748
-7509.20666,103,262.321304
-8042.152199,100,262.34152
-7441.118606,99,262.360487
-7643.744448,99,262.379307
-7910.432905,106,262.399467
-8453.65533,104,262.419251
-8633.287653,113,262.440717
-8473.068916,102,262.461191
-7128.395886,102,262.480844
-7992.658404,99,262.499834
-8612.591759,104,262.519793
-7513.955719,101,262.539127
-9180.235149,114,262.561958
-7120.526117,105,262.582144
-8075.628037,101,262.601468
-7235.760199,101,262.620797
-7363.387425,95,262.639
-9848.289453,126,262.664274
-10632.3725,120,262.687437
-7528.210988,96,262.705883
-8698.67912,107,263.192699
-8664.540435,111,263.21463
-8972.298357,113,263.236172
-7023.572369,89,263.253809
-9331.207526,120,263.276684
-7717.852941,105,263.297828
-7155.555432,99,263.316646
-7233.445766,99,263.335574
-7763.042495,109,263.356413
-7282.12199,96,263.374717
-6967.141696,95,263.393716
-11306.981876,125,263.41787
-8719.586306,111,263.439034
-8040.466435,107,263.459289
-8151.19344,107,263.479586
-7651.952019,102,263.500086
-8896.923334,108,263.520834
-7676.571074,102,263.54012
-8754.59366,108,263.560357
-8050.22278,98,263.579148
-8436.899984,112,263.60115
-8044.173085,110,263.622478
-11352.221558,125,263.646005
-8335.694084,101,263.665235
-7273.674499,101,263.684392
-7349.510696,98,263.70313
-8008.743324,99,263.723773
-6848.433247,94,263.742105
-8020.205494,106,263.762777
-9267.180903,114,263.784516
-7328.504438,102,263.805249
-7440.652349,103,263.826322
-7707.184093,106,263.846851
-7365.036531,105,263.8676
-7930.144292,103,263.887657
-8344.90341,105,263.907731
-8896.781801,107,263.929906
-8602.727165,104,263.950005
-7677.546365,97,263.968752
-8511.440216,113,264.418732
-8285.899412,106,264.439976
-7549.255105,104,264.460766
-12115.756149,121,264.484041
-9249.933131,120,264.507159
-6653.060224,102,264.526365
-7512.989869,98,264.5455
-7175.460966,97,264.564445
-7015.180484,102,264.583662
-8649.413091,105,264.603645
-8816.840039,111,264.624785
-7155.241277,106,264.645077
-8188.156359,111,264.667309
-7981.549367,106,264.687299
-8556.429798,102,264.706629
-6707.881473,91,264.72407
-7007.426676,94,264.741845
-8629.563574,107,264.762919
-9538.611509,114,264.784988
-7948.195754,105,264.805006
-7473.905383,104,264.824628
-8378.869771,104,264.844007
-9255.255475,113,264.865893
-9442.306774,109,264.887454
-8035.49888,105,264.907463
-8725.161997,115,264.929145
-7869.8657,106,264.948915
-8432.279034,112,264.971065
-6880.071971,94,264.989792
-8273.826591,104,265.010221
-7804.555307,103,265.030264
-7324.302574,107,265.05058
-6580.449048,99,265.069364
-6553.408995,100,265.090334
-6799.450805,94,265.108138
-7377.447052,102,265.127788
-8448.298923,106,265.148138
-7103.2293,98,265.16659
-7455.744241,104,265.187401
-7995.260845,107,265.633039
-7291.848236,97,265.651701
-7771.362056,103,265.671251
-7494.894921,102,265.690822
-8022.260926,105,265.711575
-7258.122447,99,265.73103
-7445.038048,99,265.74997
-7907.699464,105,265.770058
-7715.115886,102,265.789671
-8222.294285,106,265.810265
-8093.350461,105,265.831617
-6284.330883,93,265.849401
-7175.050495,99,265.86798
-6201.965287,94,265.885611
-8535.745765,105,265.905743
-7911.091967,108,265.927192
-7949.871407,99,265.946328
-8308.357225,104,265.965998
-6957.428203,98,265.984492
-7304.623759,107,266.004707
-7003.090134,98,266.023938
-7369.68569,102,266.043683
-8029.345768,102,266.063352
-8940.28341,113,266.085488
-6615.025092,95,266.103919
-8235.417774,111,266.1255
-7430.582199,101,266.146211
-8976.048581,114,266.167806
-8258.431112,105,266.187745
-7852.994024,100,266.206592
-7780.451793,105,266.22624
-7353.768583,99,266.247386
-11683.333811,123,266.270947
-9314.556149,109,266.291958
-8020.792533,111,266.313237
-11403.396132,128,266.337452
-8042.528054,101,266.357749
-7786.302325,102,266.377243
-7297.291237,100,266.396232
-7485.434996,105,266.865987
-10943.609533,121,266.889796
-7917.462593,103,266.909112
-8479.564012,109,266.929551
-8865.639328,106,266.949792
-7857.100767,110,266.971568
